danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity,number_of_artists,explicit,name,url,genres,filtered_genres,top_genre,emotion
0.189,0.0478,-24.361,0.0472,0.953,0.599,0.12,0.0744,94.398,459000.0,6.0,2.0,False,"String Quartet No. 19 In C, K.465 - ""Dissonance"": 2. Andante cantabile",https://open.spotify.com/track/5j5duUKDmokh8OTNH0p6XK,"['classical', 'string quartet', 'classical era']",['classical'],classical,calm
0.391,0.148,-18.438,0.0394,0.823,0.388,0.121,0.347,124.9,411320.0,3.0,3.0,False,"Quartet For Oboe, Violin, Viola and Violoncello in F Major KV 370: Allegro",https://open.spotify.com/track/2hnwXz0Nm4hI2ZBAaszkcb,"['string quartet', 'classical', 'historically informed performance', 'classical era']",['classical'],classical,sad
0.224,0.0474,-21.992,0.0364,0.951,0.598,0.208,0.0426,69.778,212213.0,2.0,3.0,False,"Quartet For Oboe, Violin, Viola and Violoncello in F Major KV 370: Adagio",https://open.spotify.com/track/4huLbXZmwzt5DY7xxTAFMw,"['string quartet', 'classical', 'historically informed performance', 'classical era']",['classical'],classical,calm
0.445,0.12,-19.674,0.0381,0.888,0.752,0.191,0.393,120.854,279186.0,2.0,3.0,False,"Quartet For Oboe, Violin, Viola and Violoncello in F Major KV 370: Rondo: allegro",https://open.spotify.com/track/2U65XxN55bzwXloAGGkSKo,"['string quartet', 'classical', 'historically informed performance', 'classical era']",['classical'],classical,sad
0.274,0.196,-14.651,0.0428,0.864,0.258,0.0834,0.228,77.649,625106.0,3.0,2.0,False,"String Quartet No. 7 in F Major, Op. 59, No. 1 ""Rasoumovsky"": I. Allegro",https://open.spotify.com/track/2c9ilrzs1RqxnyVVvUybZO,"['german romanticism', 'historic classical performance', 'historic string quartet', 'classical', 'string quartet', 'classical era', 'early romantic era']",['classical'],classical,sad
0.179,0.155,-18.043,0.0442,0.906,0.417,0.109,0.0482,93.648,708040.0,2.0,2.0,False,"String Quartet No. 7 in F Major, Op. 59, No. 1 ""Rasoumovsky"": III. Adagio molto e mesto",https://open.spotify.com/track/26m655tw4L5gvl9h1S0qzb,"['german romanticism', 'historic classical performance', 'historic string quartet', 'classical', 'string quartet', 'classical era', 'early romantic era']",['classical'],classical,sad
0.344,0.267,-13.873,0.0431,0.896,0.0484,0.0978,0.28,120.767,369333.0,2.0,2.0,False,"String Quartet No. 7 in F Major, Op. 59, No. 1 ""Rasoumovsky"": IV. Allegro - Thème russe",https://open.spotify.com/track/2aJdwpv2E015s81xRQCO1O,"['german romanticism', 'historic classical performance', 'historic string quartet', 'classical', 'string quartet', 'classical era', 'early romantic era']",['classical'],classical,sad
0.152,0.187,-17.073,0.0484,0.952,0.84,0.134,0.0563,52.831,915440.0,24.0,4.0,False,"Piano Trio No. 1 in B Major, Op. 8: I. Allegro con brio",https://open.spotify.com/track/67ZuwwGL3UgjVzgJ01FAcW,"['violin', 'german romanticism', 'classical cello', 'classical performance', 'classical', 'classical piano', 'chinese classical performance', 'late romantic era']",['classical'],classical,calm
0.29,0.145,-20.1,0.0464,0.95,0.781,0.0714,0.189,79.385,396000.0,19.0,4.0,False,"Piano Trio No. 1 in B Major, Op. 8: II. Scherzo (Allegro molto)",https://open.spotify.com/track/5r3Sm0HSUDpnq3WPDULvvE,"['violin', 'german romanticism', 'classical cello', 'classical performance', 'classical', 'classical piano', 'chinese classical performance', 'late romantic era']",['classical'],classical,sad
0.136,0.00978,-28.602,0.0438,0.968,0.722,0.0681,0.0376,84.366,554000.0,17.0,4.0,False,"Piano Trio No. 1 in B Major, Op. 8: III. Adagio",https://open.spotify.com/track/6O4FLZqSAqUhShVDTChSFA,"['violin', 'german romanticism', 'classical cello', 'classical performance', 'classical', 'classical piano', 'chinese classical performance', 'late romantic era']",['classical'],classical,calm
0.174,0.195,-17.768,0.0451,0.966,0.77,0.107,0.0705,74.034,404000.0,16.0,4.0,False,"Piano Trio No. 1 in B Major, Op. 8: IV. Allegro",https://open.spotify.com/track/4yhdZsUosKbnbnPykfPYiG,"['violin', 'german romanticism', 'classical cello', 'classical performance', 'classical', 'classical piano', 'chinese classical performance', 'late romantic era']",['classical'],classical,calm
0.102,0.0334,-28.713,0.0452,0.972,0.962,0.0759,0.0389,89.886,261760.0,36.0,3.0,False,Claire de Lune,https://open.spotify.com/track/5wC4AmhFaOmM3OAGwkKyhi,"['post-romantic era', 'impressionism', 'classical', 'chamber orchestra']",['classical'],classical,calm
0.228,0.128,-17.021,0.0549,0.941,0.498,0.0933,0.22,169.544,544520.0,5.0,2.0,False,"String Quartet No. 15 in A Minor, Op. 132: II. Allegro ma non tanto",https://open.spotify.com/track/4EfQbICC5r0w2B97hmUQzE,"['german romanticism', 'historic classical performance', 'historic string quartet', 'classical', 'string quartet', 'classical era', 'early romantic era']",['classical'],classical,sad
0.238,0.182,-13.97,0.0578,0.921,0.531,0.081,0.198,173.999,396893.0,4.0,2.0,False,"String Quartet No. 15 in A Minor, Op. 132: V. Allegro appassionato",https://open.spotify.com/track/5uCvhkbkzjV6RMhQISfaYl,"['german romanticism', 'historic classical performance', 'historic string quartet', 'classical', 'string quartet', 'classical era', 'early romantic era']",['classical'],classical,sad
0.183,0.0415,-26.237,0.0437,0.967,0.719,0.115,0.0396,82.797,408386.0,5.0,2.0,False,"Brahms: String Quartet No. 1 in C Minor, Op. 51 No. 1: II. Romanze. Poco adagio",https://open.spotify.com/track/6Mk04GC59Ra6MPAbdnM1Gf,"['german romanticism', 'classical', 'string quartet', 'late romantic era', 'streichquartett']",['classical'],classical,calm
0.235,0.0401,-28.569,0.0547,0.949,0.785,0.181,0.173,123.51,524320.0,5.0,2.0,False,"Brahms: String Quartet No. 1 in C Minor, Op. 51 No. 1: III. Allegretto molto moderato e comodo",https://open.spotify.com/track/6rUHeL7xmD1IMetm5klKyg,"['german romanticism', 'classical', 'string quartet', 'late romantic era', 'streichquartett']",['classical'],classical,calm
0.543,0.147,-17.914,0.0484,0.918,0.793,0.284,0.478,147.99,205600.0,1.0,2.0,False,"String Quartet No. 1 in F Major, Op. 18, No. 1: III. Scherzo: Allegro molto",https://open.spotify.com/track/74K3zyUkBhMmSeiIdgG9DC,"['german romanticism', 'historic classical performance', 'historic string quartet', 'classical', 'string quartet', 'classical era', 'early romantic era']",['classical'],classical,sad
0.26,0.107,-20.139,0.0407,0.968,0.773,0.064,0.114,93.849,836000.0,25.0,3.0,False,"Piano Quintet In A, Op. 81, B. 155: 1. Allegro, ma non tanto",https://open.spotify.com/track/0VJF3IfzfKOmjy78k9mckp,"['american classical piano', 'classical', 'czech classical', 'classical performance', 'string quartet', 'classical piano', 'late romantic era']",['classical'],classical,calm
0.225,0.0531,-23.859,0.0493,0.978,0.665,0.252,0.228,69.819,253000.0,21.0,3.0,False,"Piano Quintet In A, Op. 81, B. 155: 3. Scherzo (Furiant) (Molto vivace)",https://open.spotify.com/track/6yUBAskLAknA7bO3Tktssv,"['american classical piano', 'classical', 'czech classical', 'classical performance', 'string quartet', 'classical piano', 'late romantic era']",['classical'],classical,calm
0.366,0.0926,-21.389,0.042,0.973,0.879,0.0896,0.21,123.477,454000.0,19.0,3.0,False,"Piano Quintet In A, Op. 81, B. 155: 4. Finale (Allegro)",https://open.spotify.com/track/5nzdKY2oqeLVuNyvGuYjVb,"['american classical piano', 'classical', 'czech classical', 'classical performance', 'string quartet', 'classical piano', 'late romantic era']",['classical'],classical,calm
0.333,0.222,-19.416,0.0394,0.98,0.89,0.141,0.161,111.811,650666.0,11.0,2.0,False,"Piano Sonata No.29 in B-Flat Major, Op. 106 “Hammerklavier”: I. Allegro",https://open.spotify.com/track/16lm36IKWubpuACWTA6rDR,"['german romanticism', 'american classical piano', 'classical', 'classical performance', 'classical era', 'classical piano', 'early romantic era']",['classical'],classical,calm
0.465,0.111,-21.974,0.0467,0.988,0.922,0.108,0.117,67.853,169506.0,5.0,2.0,False,"Piano Sonata No.29 in B-Flat Major, Op. 106 “Hammerklavier”: II. Scherzo. Assai vivace",https://open.spotify.com/track/2EDBZ6MnZvBmN5gznFwh5d,"['german romanticism', 'american classical piano', 'classical', 'classical performance', 'classical era', 'classical piano', 'early romantic era']",['classical'],classical,calm
0.299,0.0311,-25.987,0.0584,0.988,0.908,0.0986,0.0364,73.716,932280.0,4.0,2.0,False,"Piano Sonata No.29 in B-Flat Major, Op. 106 “Hammerklavier”: III. Adagio sostenuto",https://open.spotify.com/track/5yNYDFT6iwuFuQTsN65VMf,"['german romanticism', 'american classical piano', 'classical', 'classical performance', 'classical era', 'classical piano', 'early romantic era']",['classical'],classical,calm
0.323,0.224,-21.791,0.0388,0.985,0.91,0.074,0.203,131.864,733720.0,2.0,2.0,False,"Piano Sonata No.29 in B-Flat Major, Op. 106 “Hammerklavier”: IV. Largo. Allegro risoluto",https://open.spotify.com/track/0g5tB4Fryanje3AdtnMr6o,"['german romanticism', 'american classical piano', 'classical', 'classical performance', 'classical era', 'classical piano', 'early romantic era']",['classical'],classical,calm
0.0932,0.0238,-27.758,0.0486,0.902,0.861,0.084,0.038,165.2,498000.0,5.0,2.0,False,"String Quartet No. 14 in C-Sharp Minor, Op. 131: 1. Adagio ma non troppo e molto espressivo",https://open.spotify.com/track/0VPYleghiMrN1E5O5LlIEc,"['german romanticism', 'classical', 'string quartet', 'classical era', 'early romantic era', 'streichquartett']",['classical'],classical,calm
0.299,0.0951,-22.503,0.0512,0.939,0.192,0.0775,0.228,74.431,176000.0,3.0,2.0,False,"String Quartet No. 14 in C-Sharp Minor, Op. 131: 2. Allegro molto vivace",https://open.spotify.com/track/0m6uv5VXWuLoTTh8HJeFpl,"['german romanticism', 'classical', 'string quartet', 'classical era', 'early romantic era', 'streichquartett']",['classical'],classical,sad
0.228,0.00616,-29.12,0.0435,0.944,0.0415,0.131,0.134,94.465,51000.0,4.0,2.0,False,"String Quartet No. 14 in C-Sharp Minor, Op. 131: 3. Allegro moderato",https://open.spotify.com/track/1rgqEZbUnwpyKYZ3KQofoy,"['german romanticism', 'classical', 'string quartet', 'classical era', 'early romantic era', 'streichquartett']",['classical'],classical,sad
0.242,0.0237,-28.272,0.0456,0.939,0.0577,0.183,0.0934,136.566,833000.0,4.0,2.0,False,"String Quartet No. 14 in C-Sharp Minor, Op. 131: 4. Andante ma non troppo e molto cantabile",https://open.spotify.com/track/5KitiatyVoKL1Bl8w1zwDQ,"['german romanticism', 'classical', 'string quartet', 'classical era', 'early romantic era', 'streichquartett']",['classical'],classical,sad
0.093,0.0155,-31.735,0.0516,0.848,0.824,0.0783,0.0333,87.295,135600.0,5.0,2.0,False,"String Quartet No. 14 in C-Sharp Minor, Op. 131: 6. Adagio quasi un poco andante",https://open.spotify.com/track/0tho5KFjyWIs7vHiTN61tc,"['german romanticism', 'classical', 'string quartet', 'classical era', 'early romantic era', 'streichquartett']",['classical'],classical,calm
0.412,0.0846,-20.094,0.0468,0.93,0.155,0.073,0.216,127.42,398386.0,4.0,2.0,False,"String Quartet No. 14 in C-Sharp Minor, Op. 131: 7. Allegro",https://open.spotify.com/track/5aOWX8PhSkM19xuHmkuQ1K,"['german romanticism', 'classical', 'string quartet', 'classical era', 'early romantic era', 'streichquartett']",['classical'],classical,sad
0.41,0.12,-23.957,0.057,0.992,0.911,0.0722,0.0866,82.791,500106.0,1.0,2.0,False,"Beethoven: Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": I. Grave - Allegro di molto e con brio",https://open.spotify.com/track/4aEBPYDhVuCwZkdaLVrpkN,"['german romanticism', 'french classical piano', 'classical', 'classical era', 'early romantic era']",['classical'],classical,calm
0.447,0.00692,-34.002,0.0552,0.995,0.937,0.114,0.185,118.401,301066.0,5.0,2.0,False,"Beethoven: Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": II. Adagio cantabile",https://open.spotify.com/track/2gYynzrxmhJUhtxi8qHfFp,"['german romanticism', 'french classical piano', 'classical', 'classical era', 'early romantic era']",['classical'],classical,calm
0.392,0.101,-26.048,0.0429,0.993,0.905,0.172,0.191,109.076,254400.0,1.0,2.0,False,"Beethoven: Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": III. Rondo. Allegro",https://open.spotify.com/track/6tfOKEp0ToDMhIKvYkmPNT,"['german romanticism', 'french classical piano', 'classical', 'classical era', 'early romantic era']",['classical'],classical,calm
0.485,0.26,-21.174,0.035,0.992,0.92,0.237,0.667,117.408,262506.0,1.0,3.0,False,"Violin Sonata No. 6 In G Major, BWV 1019: 3. Allegro",https://open.spotify.com/track/3Plc7BTgmwqjmKr4ouO0lE,"['violin', 'italian classical piano', 'classical', 'baroque', 'german baroque', 'early music']",['classical'],classical,calm
0.32,0.0738,-21.37,0.0408,0.988,0.676,0.207,0.314,148.609,146066.0,1.0,3.0,False,"Violin Sonata No. 6 In G Major, BWV 1019: 4. Adagio",https://open.spotify.com/track/3x1cqH1rCn8j6T5wljH5nr,"['violin', 'italian classical piano', 'classical', 'baroque', 'german baroque', 'early music']",['classical'],classical,calm
0.678,0.344,-16.084,0.0456,0.988,0.843,0.0636,0.832,112.646,200360.0,1.0,3.0,False,"Violin Sonata No. 6 In G Major, BWV 1019: 5. Allegro",https://open.spotify.com/track/6AVloTlCcqWIs2RyJZBk8g,"['violin', 'italian classical piano', 'classical', 'baroque', 'german baroque', 'early music']",['classical'],classical,calm
0.336,0.237,-18.261,0.087,0.934,0.166,0.349,0.108,75.177,664026.0,14.0,2.0,False,"Beethoven: Violin Sonata No. 9 in A Major, Op. 47, ""Kreutzer"": I. Adagio sostenuto - Presto",https://open.spotify.com/track/0DGu9j2cTl3PwGVq0v1fDF,"['violin', 'german romanticism', 'classical performance', 'classical', 'classical era', 'early romantic era']",['classical'],classical,sad
0.483,0.197,-20.15,0.0484,0.96,0.53,0.674,0.258,99.717,494760.0,15.0,2.0,False,"Beethoven: Violin Sonata No. 9 in A Major, Op. 47, 'Kreutzer': III. Finale (Presto)",https://open.spotify.com/track/3swYRedmQ83aLtwCSKmjoG,"['violin', 'german romanticism', 'classical performance', 'classical', 'classical era', 'early romantic era']",['classical'],classical,sad
0.382,0.151,-16.028,0.0569,0.99,0.000124,0.122,0.713,115.943,325586.0,31.0,2.0,False,"Sonata for Violin Solo No. 1 in G Minor, BWV 1001: 2. Fuga. Allegro",https://open.spotify.com/track/1Xkup8WkrOfFVPZ4r7Zkhf,"['violin', 'classical', 'baroque', 'german baroque', 'early music']",['classical'],classical,sad
0.178,0.0817,-19.69,0.0485,0.992,0.000215,0.345,0.314,84.749,211240.0,27.0,2.0,False,"Sonata for Violin Solo No. 1 in G Minor, BWV 1001: 3. Siciliana",https://open.spotify.com/track/09XyQXLiimTDTBt2KWD1sk,"['violin', 'classical', 'baroque', 'german baroque', 'early music']",['classical'],classical,sad
0.467,0.255,-17.66,0.0566,0.991,0.000978,0.221,0.915,125.297,202280.0,30.0,2.0,False,"Sonata for Violin Solo No. 1 in G Minor, BWV 1001: 4. Presto",https://open.spotify.com/track/0HB9QK0Eraem2k4JmR6ZWs,"['violin', 'classical', 'baroque', 'german baroque', 'early music']",['classical'],classical,sad
0.283,0.041,-22.371,0.0422,0.915,0.595,0.096,0.128,107.59,922813.0,0.0,6.0,False,"Piano Quintet in F Minor, Op.34: I. Allegro ma non troppo - Poco sostenuto - Tempo I - Live",https://open.spotify.com/track/2JSxTl9HozS9dZjvXYMEYd,"['violin', 'german romanticism', 'classical cello', 'german classical piano', 'classical', 'classical piano', 'late romantic era']",['classical'],classical,calm
0.134,0.0193,-27.558,0.0406,0.95,0.574,0.101,0.0582,86.567,518293.0,0.0,6.0,False,"Piano Quintet in F Minor, Op.34: II. Andante, un poco adagio - Live",https://open.spotify.com/track/17xFmRLrzfnhCsx7Ohvoee,"['violin', 'german romanticism', 'classical cello', 'german classical piano', 'classical', 'classical piano', 'late romantic era']",['classical'],classical,calm
0.321,0.0616,-20.849,0.0406,0.941,0.813,0.162,0.139,104.621,655920.0,0.0,6.0,False,"Piano Quintet in F Minor, Op.34: IV. Finale: Poco sostenuto - Allegro man non troppo - Tempo I - Presto, non troppo - Live",https://open.spotify.com/track/0cq5zoghKIaxqH1bhKEPSb,"['violin', 'german romanticism', 'classical cello', 'german classical piano', 'classical', 'classical piano', 'late romantic era']",['classical'],classical,calm
0.101,0.148,-21.406,0.0488,0.878,0.292,0.263,0.0356,167.562,396093.0,3.0,2.0,False,"Verklärte Nacht, Pt. 1, Op. 4: Sehr langsam",https://open.spotify.com/track/1R4uTHMr6gyFVMyk23c29T,"['post-romantic era', 'serialism', 'classical', 'austro-german modernism', 'early modern classical']",['classical'],classical,sad
0.168,0.203,-19.358,0.0396,0.948,0.818,0.36,0.0432,90.366,371200.0,1.0,2.0,False,"Verklärte Nacht, Pt. 2, Op. 4: Breiter",https://open.spotify.com/track/3eGnqq2ouKqHu8peMo7Dmy,"['post-romantic era', 'serialism', 'classical', 'austro-german modernism', 'early modern classical']",['classical'],classical,calm
0.135,0.139,-22.27,0.0404,0.879,0.72,0.1,0.038,145.815,132533.0,1.0,2.0,False,"Verklärte Nacht, Pt. 3, Op. 4: Schwer betont",https://open.spotify.com/track/2og9DguDQtszDm5vNrlSpD,"['post-romantic era', 'serialism', 'classical', 'austro-german modernism', 'early modern classical']",['classical'],classical,calm
0.158,0.131,-21.541,0.0471,0.846,0.106,0.188,0.0382,100.116,613266.0,1.0,2.0,False,"Verklärte Nacht, Pt. 4, Op. 4: Sehr breit und langsam",https://open.spotify.com/track/5sAdPx3ZXIOdI0Y3IzvXny,"['post-romantic era', 'serialism', 'classical', 'austro-german modernism', 'early modern classical']",['classical'],classical,sad
0.313,0.134,-16.959,0.0386,0.839,0.747,0.36,0.521,114.302,322613.0,1.0,2.0,False,"String Quartet No. 9 in C Major, Op. 59, No. 3 ""Rasoumovsky"": III. Menuetto - Grazioso - Trio",https://open.spotify.com/track/7bfogl0RsnTVPkDuhVCK3r,"['german romanticism', 'historic classical performance', 'historic string quartet', 'classical', 'string quartet', 'classical era', 'early romantic era']",['classical'],classical,sad
0.372,0.403,-12.422,0.0365,0.884,0.819,0.0815,0.431,138.956,379253.0,1.0,2.0,False,"String Quartet No. 9 in C Major, Op. 59, No. 3 ""Rasoumovsky"": IV. Allegro molto",https://open.spotify.com/track/6emH6IZ6rbE6C0pzLzdvM9,"['german romanticism', 'historic classical performance', 'historic string quartet', 'classical', 'string quartet', 'classical era', 'early romantic era']",['classical'],classical,sad
0.113,0.0283,-24.87,0.0435,0.926,0.839,0.103,0.187,163.78,176293.0,43.0,2.0,False,"Cello Suite No. 1 in G Major, BWV 1007: IV. Sarabande",https://open.spotify.com/track/7jOJwH4kze92qMREpVI4cr,"['classical cello', 'classical', 'classical performance', 'baroque', 'german baroque', 'early music', 'chamber ensemble']",['classical'],classical,calm
0.336,0.179,-20.053,0.0372,0.992,0.891,0.0863,0.0482,101.91,434733.0,11.0,2.0,False,"Chopin: Piano Sonata No. 2 in B-Flat Minor, Op. 35 ""Funeral March"": I. Grave - Doppio movimento",https://open.spotify.com/track/0QId9aGLniwqwmRZWA6DIj,"['balkan classical piano', 'classical', 'classical piano', 'early romantic era', 'polish classical']",['classical'],classical,calm
0.263,0.0368,-24.111,0.04,0.994,0.937,0.106,0.16,67.603,409013.0,7.0,2.0,False,"Chopin: Piano Sonata No. 2 in B-Flat Minor, Op. 35 ""Funeral March"": II. Scherzo",https://open.spotify.com/track/3nwjlR6VRAAFaLOvKMQ6Ud,"['balkan classical piano', 'classical', 'classical piano', 'early romantic era', 'polish classical']",['classical'],classical,calm
